"Cylinder heating zone 1","Cylinder heating zone 2","Cylinder heating zone 3","Cylinder heating zone 4","Cylinder heating zone 5","Temperature of support housing",Timestamp,"Maximum injection pressure","Injection time","Dosage time","Material cushion","Switch-over volume","Mould temperature control unit 1","Oil temperature",RF_result,ANN_result,lstm_pred_err1,lstm_pred_err2,lstm_err1_act_a,ANN_result_act_a,lstm_err1_act_b,ANN_result_act_b,lstm_err1_act_c,ANN_result_act_c,Act_a_optimal,Act_b_optimal,Act_c_optimal,Best_optimal
290.2,301.4,315.0,319.9,320.0,49,2022-03-04T03:30:19,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,997.7319198801666,582.7630411684513,1738.408022109449,1,,0,,1,541.9238807584521,394.12911110763207,514.5259791359969,1738.408022109449
290.2,301.4,315.0,319.9,319.9,49,2022-03-04T03:30:20,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,1008.0541666529327,544.2400977015495,1756.392184163779,1,,0,,1,540.1753892354045,434.24290277671173,530.8165048598115,1756.392184163779
290.2,301.4,315.0,319.9,319.9,49,2022-03-04T03:30:21,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,1008.0541666529327,544.2400977015495,1756.392184163779,1,,0,,1,522.2740394191151,457.71796661364715,494.5562178483501,1756.392184163779
290.2,301.4,315.0,319.9,319.9,49,2022-03-04T03:30:22,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,1000.8355235859156,573.2894421815872,1743.8906684015988,1,,0,,1,561.220818159755,441.939282271207,501.66890913093033,1743.8906684015988
290.2,301.4,315.0,319.9,320.0,49,2022-03-04T03:30:23,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,997.7319198801666,582.7630411684513,,1,,0,1415.185338896036,1,475.6110768590861,399.0444185754239,509.0050571489546,1415.185338896036
290.1,301.4,315.1,319.9,320.0,49,2022-03-04T03:30:24,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,997.7319198801666,582.7630411684513,1738.408022109449,1,,0,,1,551.3436116339223,400.61215101767993,527.0986318479592,1738.408022109449
290.1,301.4,315.1,319.9,319.9,49,2022-03-04T03:30:25,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,990.2477847720681,583.7287799119949,1713.6095643340348,1,,0,,1,533.6644710316709,431.2191807100409,507.5973227160245,1713.6095643340348
290.1,301.4,315.1,319.9,319.9,49,2022-03-04T03:30:26,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,990.2477847720681,583.7287799119949,,1,,0,1396.7215107477605,1,463.20582631052645,392.89835759127277,495.7103640111416,1396.7215107477605
290.1,301.4,315.1,319.9,319.9,49,2022-03-04T03:30:27,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,982.8005671963095,521.989836037159,1713.4744618752597,1,,0,,1,534.5432185865546,440.250722775184,500.42945719871767,1713.4744618752597
290.1,301.4,315.0,319.9,320.0,49,2022-03-04T03:30:28,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,1006.9432369386255,526.9505856335163,1754.4017793350815,1,,0,,1,559.6770892101217,412.14073902864845,494.68082171493245,1754.4017793350815
290.1,301.4,315.0,319.9,320.0,49,2022-03-04T03:30:29,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,1006.9432369386255,526.9505856335163,,1,,0,1426.9974655614046,1,497.4289124459559,448.29982685376535,532.9869975049635,1426.9974655614046
290.0,301.4,315.0,319.9,320.0,49,2022-03-04T03:30:30,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,1003.8389350289552,535.3033443242311,1748.9179111860692,1,,0,,1,560.0751167205102,399.40887621829313,510.1044099828187,1748.9179111860692
290.0,301.4,314.9,319.9,320.0,49,2022-03-04T03:30:31,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,1003.8389350289552,535.3033443242311,,1,,0,1422.7797029482126,1,485.61019220315626,431.94204744995153,508.076446112302,1422.7797029482126
290.0,301.4,314.9,319.9,320.0,49,2022-03-04T03:30:32,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,1003.8391968554257,535.3031840622425,1748.9179111860692,1,,0,,1,527.4740487782593,446.56625044092135,511.3757698806478,1748.9179111860692
290.0,301.4,314.9,319.9,320.0,49,2022-03-04T03:30:33,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,1006.9431496631354,526.9507138431072,,1,,0,1426.9974655614046,1,502.6644751362603,410.0688574040335,522.5877509379388,1426.9974655614046
290.0,301.4,314.9,319.9,319.9,49,2022-03-04T03:30:34,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,1019.947110422194,511.2077299654484,1778.6528452361822,1,,0,,1,567.832652421813,450.76270884560876,533.3826737151968,1778.6528452361822
290.0,301.4,314.9,319.9,319.9,49,2022-03-04T03:30:35,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,1016.9551320683657,521.2278864383698,1773.1691516381502,1,,0,,1,568.2013742691807,465.761295201263,515.9465664366777,1773.1691516381502
290.0,301.5,314.9,319.9,319.9,49,2022-03-04T03:30:36,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,1016.9551320683657,521.2278864383698,1773.1691516381502,1,,0,,1,567.1130216281414,444.60864016820847,515.0244811725837,1773.1691516381502
290.0,301.5,314.9,320.0,320.0,49,2022-03-04T03:30:37,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,1016.9551320683657,521.2278864383698,,1,,0,1440.7675305731295,1,495.28486239491184,446.9419476781461,526.244907170747,1440.7675305731295
290.0,301.5,314.9,320.0,320.0,49,2022-03-04T03:30:38,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,1013.234490647152,542.1129723787308,,1,,0,1435.7746743317841,1,499.024742086999,432.1733634992062,514.526195098661,1435.7746743317841
290.0,301.4,314.9,320.0,320.0,49,2022-03-04T03:30:39,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,1013.234490647152,542.1129723787308,,1,,0,1435.7746743317841,1,505.8219409003049,439.16826637324516,532.4457975734712,1435.7746743317841
290.0,301.4,314.9,320.0,320.0,49,2022-03-04T03:30:40,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,1019.5253952537179,557.2817054986954,,1,,0,1444.5497884903996,1,518.5819795655643,469.48165447212307,525.5874494527036,1444.5497884903996
290.0,301.4,314.9,320.0,320.0,49,2022-03-04T03:30:41,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,1012.3099813798367,587.3653167486191,1765.4222300291656,1,,0,,1,532.7756579208966,434.4340124504941,518.4496318189425,1765.4222300291656
290.2,301.4,314.9,320.0,320.0,49,2022-03-04T03:30:42,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,1012.3099813798367,587.3653167486191,1765.4222300291656,1,,0,,1,557.518357683559,446.7050798566441,503.4625002173362,1765.4222300291656
290.2,301.4,314.9,319.9,320.0,49,2022-03-04T03:30:43,1473.47144,0.234,3.08,0.0,1.41334462,95,41,1,1,1012.3099813798367,587.3653167486191,1765.4222300291656,1,,0,,1,539.8339957947157,433.57691686599395,513.6759892584072,1765.4222300291656
290.2,301.4,314.9,319.9,320.0,49,2022-03-04T03:30:44,0.0,0.234,3.146,0.0,1.41334462,95,41,1,1,1009.2074249799698,596.2989610433578,1759.943947511524,1,,0,,1,532.7141989221258,453.5929045547094,499.87585137828796,1759.943947511524
290.1,301.4,314.9,319.9,320.0,49,2022-03-04T03:30:45,0.0,0.234,3.146,0.0,0.0,95,41,1,1,1009.2074249799698,596.2989610433578,,1,,0,1431.1263817256092,1,479.6560880271146,421.0258945988565,525.5918734798444,1431.1263817256092
290.1,301.4,315.0,319.9,319.9,49,2022-03-04T03:30:46,0.0,0.234,3.146,0.8890028,0.0,95,41,1,1,1001.4431355484426,576.1128737926483,1745.3324594991207,1,,0,,1,504.78178485966396,424.49316663617316,501.3779244636352,1745.3324594991207
290.1,301.4,315.0,319.9,319.9,49,2022-03-04T03:30:47,1482.95264,0.234,3.146,0.8890028,0.0,95,41,1,1,1002.5396648068726,568.8383898139,1747.9852852981685,1,,0,,1,521.5757689047755,432.274060604745,515.3667057718507,1747.9852852981685
290.2,301.4,315.0,319.9,319.9,49,2022-03-04T03:30:48,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,1002.5396648068726,568.8383898139,1747.9852852981685,1,,0,,1,545.147972487504,441.51263584591896,529.4155288785502,1747.9852852981685
290.2,301.4,315.0,319.9,320.0,49,2022-03-04T03:30:49,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,1010.30404151389,589.3757072389126,1762.5931077399848,1,,0,,1,547.8005275380578,413.8305278400351,525.8301262991591,1762.5931077399848
290.2,301.4,315.0,319.9,320.0,49,2022-03-04T03:30:50,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,1010.30404151389,589.3757072389126,1762.5931077399848,1,,0,,1,567.6712154923733,436.55841634275197,502.84982396436726,1762.5931077399848
290.2,301.4,315.0,319.9,320.0,49,2022-03-04T03:30:51,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,1010.30404151389,589.3757072389126,1762.5931077399848,1,,0,,1,552.9138676219036,433.0125812932209,503.4275117298545,1762.5931077399848
290.2,301.4,315.0,320.0,320.0,49,2022-03-04T03:30:52,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,997.7174321487993,561.3994129300117,1739.073410446465,1,,0,,1,538.1195162920691,443.7237719806276,507.6948259663052,1739.073410446465
290.2,301.4,315.0,320.0,320.0,49,2022-03-04T03:30:53,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,1001.1261509681641,552.3104427158833,1745.6122647205889,1,,0,,1,521.461601922363,437.70750261750965,519.3447515188985,1745.6122647205889
290.1,301.4,314.9,320.0,320.0,49,2022-03-04T03:30:54,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,970.858749152556,521.8500234782696,,1,,0,1377.9489891907722,1,446.17611123382784,417.0011466374396,482.0213935238763,1377.9489891907722
290.1,301.4,314.9,320.0,319.9,49,2022-03-04T03:30:55,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,981.0304457047879,579.738384604454,,1,,0,1384.868190051034,1,495.7846380928095,408.4531073488329,496.1127024626958,1384.868190051034
290.1,301.4,314.9,320.0,319.9,49,2022-03-04T03:30:56,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,981.4394186517,562.185978770256,1698.2298774572014,1,,0,,1,500.6778495922021,395.7864714297509,483.25869700510736,1698.2298774572014
290.0,301.4,314.9,320.0,319.9,50,2022-03-04T03:30:57,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,994.2024990579038,577.1638719141483,1724.3287400360703,1,,0,,1,494.1923616135538,397.51543331294727,484.7700833985378,1724.3287400360703
290.0,301.4,314.9,320.0,320.0,50,2022-03-04T03:30:58,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,989.6155611213147,532.8222964257002,,1,,0,1402.0324861507563,1,477.9455111718708,432.2124819076437,484.06387549142806,1402.0324861507563
290.0,301.4,314.9,320.0,320.0,50,2022-03-04T03:30:59,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,992.6139978614151,524.7308288812637,1724.8216720045207,1,,0,,1,530.329648628253,388.755017781251,503.162073188965,1724.8216720045207
290.0,301.4,315.0,320.0,320.0,50,2022-03-04T03:31:00,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,992.6139978614151,524.7308288812637,,1,,0,1406.255136191398,1,490.01972259616747,392.0304351991513,503.6472331467787,1406.255136191398
290.0,301.4,315.0,320.0,320.0,50,2022-03-04T03:31:01,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,992.6139978614151,524.7308288812637,1724.8216720045207,1,,0,,1,510.75007752879617,385.4208794849773,492.36540175540506,1724.8216720045207
290.0,301.4,315.0,320.0,320.0,50,2022-03-04T03:31:02,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,990.9820334708243,527.3561125695705,,1,,0,1403.9966210569141,1,481.90192520636094,432.98251458840423,503.60770754329315,1403.9966210569141
290.0,301.4,315.0,320.0,320.0,50,2022-03-04T03:31:03,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,990.9820334708243,527.3561125695705,1722.1039132407902,1,,0,,1,554.0838363033872,403.36459367959117,489.390167614338,1722.1039132407902
290.0,301.4,315.0,319.9,320.0,50,2022-03-04T03:31:04,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,990.681543958187,575.293550401926,,1,,0,1403.559458126679,1,469.87679196333715,391.8808570785516,521.0657293073745,1403.559458126679
290.0,301.4,315.0,319.9,320.0,50,2022-03-04T03:31:05,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,987.5745365083217,583.7353827059269,,1,,0,1399.33820449388,1,490.79685819421695,440.1520051735315,500.7053323915599,1399.33820449388
290.0,301.4,315.0,319.9,320.0,50,2022-03-04T03:31:06,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,987.5743619573414,583.7354468107224,1715.9237612312436,1,,0,,1,502.2875750962638,387.5494803659905,495.76146101396864,1715.9237612312436
290.0,301.4,315.0,320.0,320.0,50,2022-03-04T03:31:07,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,931.6681266715228,467.97917398810387,1727.6672020858525,1,,0,,1,517.1188372505873,408.31720777589425,499.57137558302895,1727.6672020858525
290.0,301.4,315.0,320.0,320.0,50,2022-03-04T03:31:08,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,934.7792360694259,459.83815343678,,1,,0,1412.3377142029403,1,515.1918977834969,409.56236253171875,517.0511592885603,1412.3377142029403
290.0,301.4,315.0,319.9,320.0,50,2022-03-04T03:31:09,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,934.7792360694259,459.83815343678,1733.1041160211562,1,,0,,1,499.9305503596017,426.4078328143879,495.3143079390673,1733.1041160211562
290.0,301.4,315.0,319.9,320.0,50,2022-03-04T03:31:10,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,942.0097486031054,433.14116647839546,1745.5789254833458,1,,0,,1,539.2337324620131,418.32104000885755,525.8073015939292,1745.5789254833458
290.0,301.4,315.0,319.9,320.0,50,2022-03-04T03:31:11,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,942.0097486031054,433.14116647839546,,1,,0,1421.548943985909,1,507.46136758479116,426.55440819511216,524.6328485894827,1421.548943985909
290.0,301.4,315.0,320.0,320.0,50,2022-03-04T03:31:12,0.0,0.234,3.146,0.0,0.0,95,41,1,1,942.0097486031054,433.14116647839546,1745.5789254833458,1,,0,,1,564.4518272597563,451.0237445779905,513.5872039135337,1745.5789254833458
290.0,301.4,315.0,320.0,320.0,50,2022-03-04T03:31:13,0.0,0.234,3.146,0.0,0.0,95,41,1,1,942.0097486031054,433.14116647839546,1745.5789254833458,1,,0,,1,552.1186889203444,397.92575982082036,502.0492646276998,1745.5789254833458
290.1,301.4,315.0,319.9,319.9,50,2022-03-04T03:31:14,1502.84766,0.234,3.166,1.010179,1.41334462,95,41,1,1,943.6590808162391,430.58258382976055,,1,,0,1423.806586365491,1,474.2557000386986,455.8636948363799,513.7196896841585,1423.806586365491
290.1,301.4,315.0,319.9,319.9,50,2022-03-04T03:31:15,1502.84766,0.234,3.166,1.010179,1.41334462,95,41,1,1,943.6590808162391,430.58258382976055,1748.293891431391,1,,0,,1,523.5943992890658,410.2462371062255,515.4137454605685,1748.293891431391
290.2,301.4,315.0,319.9,319.9,50,2022-03-04T03:31:16,1502.84766,0.234,3.166,1.010179,1.41334462,95,41,1,1,943.6590808162391,430.58258382976055,,1,,0,1423.806586365491,1,488.1001461254645,406.42768797160954,498.89363475103397,1423.806586365491
290.2,301.4,315.0,320.0,320.0,50,2022-03-04T03:31:17,1502.84766,0.234,3.166,1.010179,1.41334462,95,41,1,1,942.0097486031054,433.14116647839546,,1,,0,1421.548943985909,1,505.3492086039538,398.14833436061986,530.2538445521989,1421.548943985909
290.2,301.4,315.0,320.0,320.0,50,2022-03-04T03:31:18,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,942.0097486031054,433.14116647839546,1745.5789254833458,1,,0,,1,527.027217045551,417.2461012625106,494.7679981446813,1745.5789254833458
290.2,301.4,315.0,320.0,320.0,50,2022-03-04T03:31:19,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,943.6590808162391,430.58258382976055,1748.293891431391,1,,0,,1,573.3475288471834,405.36347490650235,510.4334218177367,1748.293891431391
290.2,301.4,315.0,320.0,320.0,50,2022-03-04T03:31:20,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,943.6590808162391,430.58258382976055,,1,,0,1423.806586365491,1,507.4873291933923,449.00698913955966,528.3741201704884,1423.806586365491
290.1,301.4,315.0,320.0,320.0,50,2022-03-04T03:31:21,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,943.6590808162391,430.58258382976055,,1,,0,1423.806586365491,1,488.7743248230269,456.1479206501616,522.2991287073709,1423.806586365491
290.1,301.4,315.0,320.0,320.1,50,2022-03-04T03:31:22,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,930.8150960306525,465.23513616621494,1717.7223345325588,1,,0,,1,532.2076984684463,387.8353388735982,511.01730482676777,1717.7223345325588
290.1,301.4,315.0,320.0,320.1,50,2022-03-04T03:31:23,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,930.8150960306525,465.23513616621494,1717.7223345325588,1,,0,,1,493.8376697024647,419.98448400204427,488.9051100261174,1717.7223345325588
290.0,301.4,314.9,320.0,320.0,50,2022-03-04T03:31:25,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,929.9443484652787,414.74315428733826,1721.908939795762,1,,0,,1,527.6678631055997,417.24260113051923,507.6630820248135,1721.908939795762
289.9,301.4,315.0,320.0,320.0,50,2022-03-04T03:31:26,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,929.9443484652787,414.74315428733826,1721.908939795762,1,,0,,1,534.155240689444,406.631540923135,491.11566722634313,1721.908939795762
289.9,301.4,315.0,320.0,320.0,50,2022-03-04T03:31:27,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,923.7399338694661,400.8556196093559,1710.1705609195828,1,,0,,1,504.5099425645914,427.82840231698026,478.84691520440856,1710.1705609195828
289.9,301.4,315.0,320.0,320.0,50,2022-03-04T03:31:28,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,925.1142610130905,395.5772948563099,1712.8975708852706,1,,0,,1,545.1842358690695,422.7331117804546,480.54524378395627,1712.8975708852706
289.9,301.4,314.9,320.0,320.0,50,2022-03-04T03:31:30,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,925.2823536071479,395.38539715111256,1713.1738850871322,1,,0,,1,539.7298699847412,408.94696260646634,496.51659831517344,1713.1738850871322
289.9,301.4,315.0,320.0,320.0,50,2022-03-04T03:31:31,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,925.2823536071479,395.38539715111256,1713.1738850871322,1,,0,,1,507.88503879210987,431.4303312196324,494.208125971149,1713.1738850871322
289.9,301.4,315.0,320.0,319.9,50,2022-03-04T03:31:32,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,925.2823536071479,395.38539715111256,1713.1738850871322,1,,0,,1,545.4120964282276,433.2295068294712,509.2308897838904,1713.1738850871322
290.0,301.4,315.0,320.0,319.9,50,2022-03-04T03:31:33,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,931.4810080206096,409.5606341511011,,1,,0,1406.5834665853977,1,514.5733860284876,393.3690635312739,517.8334820526,1406.5834665853977
290.0,301.4,314.9,320.0,320.0,50,2022-03-04T03:31:34,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,934.4831103312969,402.0057237446308,1730.3559853868483,1,,0,,1,558.3125510168572,416.1338253393301,519.2312803585842,1730.3559853868483
290.0,301.4,314.9,320.0,320.0,50,2022-03-04T03:31:35,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,934.4831103312969,402.0057237446308,1730.3559853868483,1,,0,,1,552.9363471067262,397.86552473673703,503.878169747755,1730.3559853868483
290.0,301.4,314.9,320.0,320.0,50,2022-03-04T03:31:36,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,930.7776548453718,457.3219120055437,,1,,0,1406.1469145835936,1,463.8697554125091,436.47441894679014,509.74732937865934,1406.1469145835936
290.0,301.4,315.0,320.0,320.0,50,2022-03-04T03:31:37,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,943.8647891465574,447.5879193395376,1748.380643268615,1,,0,,1,572.372759564501,448.87346365713955,502.7505282424127,1748.380643268615
290.0,301.4,315.0,320.1,320.0,50,2022-03-04T03:31:38,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,943.8649636975377,447.587759077549,,1,,0,1424.132822147727,1,483.26860142979785,431.786769311408,519.1581421826846,1424.132822147727
290.1,301.3,314.9,320.1,319.9,50,2022-03-04T03:31:39,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,943.8649636975377,447.587759077549,,1,,0,1424.132822147727,1,476.3053746388605,399.7866816459994,503.7574115465295,1424.132822147727
290.1,301.3,314.9,320.1,319.9,50,2022-03-04T03:31:40,0.0,0.234,3.166,0.0,1.41334462,95,41,1,1,937.0721377470344,474.410167068243,1735.9108957848548,1,,0,,1,557.4203928050573,403.0214569118015,492.9672011074529,1735.9108957848548
290.1,301.3,314.9,320.1,319.9,50,2022-03-04T03:31:41,0.0,0.234,3.16,0.0,1.41334462,95,41,1,1,943.8647891465574,447.5879193395376,,1,,0,1424.132822147727,1,498.9644544591556,426.0537551803145,512.3498072189208,1424.132822147727
290.1,301.4,314.9,320.1,319.9,50,2022-03-04T03:31:42,0.0,0.234,3.16,0.0,1.41334462,95,41,1,1,940.8643450701832,455.86961786448956,1742.9416347215472,1,,0,,1,542.3044881800166,445.565505017296,495.8614083056303,1742.9416347215472
290.1,301.4,314.9,320.0,319.9,50,2022-03-04T03:31:43,0.0,0.234,3.16,0.0,0.0,95,41,1,1,934.6719744920134,435.640291929245,1731.2063977630137,1,,0,,1,553.1783737661726,444.54540060840225,491.7113925621592,1731.2063977630137
290.2,301.4,314.9,320.0,319.9,50,2022-03-04T03:31:44,0.0,0.234,3.16,0.0,0.0,95,41,1,1,930.7776548453718,457.3219120055437,1724.171295051813,1,,0,,1,524.4540925032248,430.56271313257525,505.7911728551011,1724.171295051813
290.2,301.4,314.9,320.0,319.9,50,2022-03-04T03:31:45,1489.79163,0.234,3.16,0.9161825,1.41334462,95,41,1,1,930.7776548453718,457.3219120055437,1724.171295051813,1,,0,,1,532.5141118068599,399.56605802672067,512.0935049317277,1724.171295051813
290.2,301.4,314.9,320.0,319.9,50,2022-03-04T03:31:46,1489.79163,0.234,3.16,0.9161825,1.41334462,95,41,1,1,930.7776548453718,457.3219120055437,1724.171295051813,1,,0,,1,527.283368924975,407.807917830179,507.4282662947441,1724.171295051813
290.1,301.3,314.9,320.0,319.9,50,2022-03-04T03:31:47,1489.79163,0.234,3.16,0.9161825,1.41334462,95,41,1,1,937.6734658742696,428.3993988633156,1736.6471518198846,1,,0,,1,543.2956549963457,443.0613817288825,503.6604189230496,1736.6471518198846
290.1,301.3,314.9,320.1,319.9,50,2022-03-04T03:31:48,1489.79163,0.234,3.16,0.9161825,1.41334462,95,41,1,1,936.0033620944768,430.9796809852123,1733.9311385659573,1,,0,,1,550.6971315094482,416.18108005166783,502.04312755316766,1733.9311385659573
290.1,301.3,314.9,320.1,319.9,50,2022-03-04T03:31:49,1489.79163,0.234,3.16,0.9161825,1.41334462,95,41,1,1,927.133815855503,478.96881933510303,1718.835969787061,1,,0,,1,545.7471381543303,407.137738751434,504.9433697336688,1718.835969787061
290.1,301.3,314.9,320.0,319.9,50,2022-03-04T03:31:50,1489.79163,0.234,3.16,0.9161825,1.41334462,95,41,1,1,913.3167093545794,460.7107158601284,1695.7460170071124,1,,0,,1,512.1966032284078,431.41872313304435,475.44287369141983,1695.7460170071124
290.1,301.3,314.9,320.0,319.9,50,2022-03-04T03:31:51,1489.79163,0.234,3.16,0.9161825,1.41334462,95,41,1,1,914.6851890403627,459.32762284576893,1698.4304365336,1,,0,,1,521.3527261948213,381.5095994916537,476.8505111445502,1698.4304365336
290.0,301.4,315.0,320.0,319.9,50,2022-03-04T03:31:52,1489.79163,0.234,3.16,0.9161825,1.41334462,95,41,1,1,908.7615396964102,440.96804147958755,1683.8039371368884,1,,0,,1,498.814291719937,386.388638421266,478.21772774303076,1683.8039371368884
290.0,301.4,315.0,320.0,320.0,50,2022-03-04T03:31:53,1489.79163,0.234,3.16,0.9161825,1.41334462,95,41,1,1,916.5479098269492,487.5258159041405,1681.9358925454019,1,,0,,1,535.5728585345395,375.3357772097544,492.3661568915846,1681.9358925454019
290.0,301.3,315.0,320.0,320.0,50,2022-03-04T03:31:54,1489.79163,0.234,3.16,0.9161825,1.41334462,95,41,1,1,911.2673062945306,472.76748168468475,,1,,0,1365.1659226973204,1,493.4171109038282,361.3509714309845,497.06837525701866,1365.1659226973204
290.0,301.3,315.0,320.0,320.0,50,2022-03-04T03:31:55,1489.79163,0.234,3.16,0.9161825,1.41334462,95,41,1,1,917.4793138579874,440.10650508105755,,1,,0,1386.136390198618,1,457.43189556973937,420.7343938990247,498.8121422751071,1386.136390198618
290.0,301.3,315.0,320.0,320.0,50,2022-03-04T03:31:56,1489.79163,0.234,3.16,0.9161825,1.41334462,95,41,1,1,917.4793138579874,440.10650508105755,,1,,0,1386.136390198618,1,452.4892364595739,406.9889404219807,496.45509572214286,1386.136390198618
290.0,301.4,314.9,320.0,320.0,50,2022-03-04T03:31:57,1489.79163,0.234,3.16,0.9161825,1.41334462,95,41,1,1,930.3039234847574,477.01208455860615,,1,,0,1405.5461973847896,1,471.9594142210342,395.12849529066085,492.92062786703553,1405.5461973847896
290.0,301.4,314.9,320.0,319.9,50,2022-03-04T03:31:58,1489.79163,0.234,3.16,0.9161825,1.41334462,95,41,1,1,928.2972854148894,479.79025818407536,1721.4179278880952,1,,0,,1,527.3149044057369,388.7542589279656,484.38794128656787,1721.4179278880952
290.0,301.4,314.9,320.0,319.9,50,2022-03-04T03:31:59,1489.79163,0.234,3.16,0.9161825,1.41334462,95,41,1,1,928.2972854148894,479.79025818407536,,1,,0,1403.2859367405026,1,506.47347289360187,422.9006713578942,512.0941969746642,1403.2859367405026
290.0,301.4,314.9,320.0,320.0,50,2022-03-04T03:32:00,1489.79163,0.234,3.16,0.9161825,1.41334462,95,41,1,1,930.3039234847574,477.01208455860615,,1,,0,1405.5461973847896,1,504.74089068926764,431.3420808850625,520.0687376633375,1405.5461973847896
290.0,301.4,314.9,320.0,320.0,50,2022-03-04T03:32:01,1489.79163,0.234,3.16,0.9161825,1.41334462,95,41,1,1,930.3039234847574,477.01208455860615,,1,,0,1405.5461973847896,1,482.898144894595,386.8459507765076,499.2022101452115,1405.5461973847896
290.0,301.3,314.9,320.0,320.0,50,2022-03-04T03:32:02,1489.79163,0.234,3.16,0.9161825,1.41334462,95,41,1,1,935.9078827082365,437.4974719583988,1733.7883558640478,1,,0,,1,519.0104983811499,426.9222872948722,490.42349020720724,1733.7883558640478
