Cylinder heating zone 1,Cylinder heating zone 2,Cylinder heating zone 3,Cylinder heating zone 4,Cylinder heating zone 5,Temperature of support housing,Timestamp,Maximum injection pressure,Injection time,Dosage time,Material cushion,Switch-over volume,Mould temperature control unit 1,Oil temperature,RF_result,ANN_result,lstm_pred_err1,lstm_err1_act_a,ANN_result_act_a,lstm_err1_act_b,ANN_result_act_b,lstm_err1_act_c,ANN_result_act_c,sec
289.9,301.4,315,320,319.9,49,2022-03-04T03:29:08,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,500
289.9,301.4,315,320,319.9,49,2022-03-04T03:29:09,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,501
290,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:10,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,502
290,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:11,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,503
290,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:12,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,504
290,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:13,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,505
290,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:14,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,506
290,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:15,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,507
290,301.4,314.9,320,319.9,49,2022-03-04T03:29:16,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,508
290,301.4,314.9,320,319.9,49,2022-03-04T03:29:17,1471.60632,0.234,3.076,0.885605335,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,509
290.1,301.4,314.9,319.9,319.9,49,2022-03-04T03:29:18,1471.60632,0.234,3.076,0.885605335,0,95,41,1,1,2266.769823,3886.843199,1,3886.843199,0,3886.843199,1,510
290.1,301.4,314.9,319.9,319.9,49,2022-03-04T03:29:19,0,0.234,3.108,0,0,95,41,1,1,2287.718513,3886.416507,1,3886.416507,0,3886.416507,1,511
290.1,301.4,314.9,319.9,319.9,49,2022-03-04T03:29:20,0,0.234,3.108,0,1.41334462,95,41,1,1,2288.072178,3886.826,1,3886.826,0,3886.826,1,512
290.1,301.4,315,319.9,320,49,2022-03-04T03:29:21,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,513
290.1,301.4,315,319.9,320,49,2022-03-04T03:29:22,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,514
290.1,301.4,315,320,319.9,49,2022-03-04T03:29:23,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,515
290.1,301.4,315,320,319.9,49,2022-03-04T03:29:24,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,516
290.1,301.4,315,320,319.9,49,2022-03-04T03:29:25,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,517
290,301.5,315.1,319.9,319.9,49,2022-03-04T03:29:26,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,518
290,301.5,315.1,319.9,319.9,49,2022-03-04T03:29:27,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,519
290,301.5,314.9,319.9,320,49,2022-03-04T03:29:28,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,520
290,301.5,314.9,319.9,320,49,2022-03-04T03:29:29,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,521
290,301.5,314.9,319.9,320,49,2022-03-04T03:29:30,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,522
289.9,301.5,315,320,319.9,49,2022-03-04T03:29:31,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,523
289.9,301.5,315,320,319.9,49,2022-03-04T03:29:32,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,524
289.9,301.6,315,320,319.9,49,2022-03-04T03:29:33,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,525
289.9,301.6,315,320,319.9,49,2022-03-04T03:29:34,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,526
289.9,301.6,315,320,319.9,49,2022-03-04T03:29:35,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,527
289.9,301.5,315,320,319.9,49,2022-03-04T03:29:36,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,528
289.9,301.5,315,320,319.9,49,2022-03-04T03:29:37,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,529
289.9,301.5,315.1,320,319.9,49,2022-03-04T03:29:38,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,530
289.9,301.5,315.1,319.9,319.9,49,2022-03-04T03:29:39,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,531
289.9,301.5,315.1,319.9,319.9,49,2022-03-04T03:29:40,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,532
289.9,301.5,315.1,319.9,319.9,49,2022-03-04T03:29:41,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,533
290,301.4,314.9,320,319.9,49,2022-03-04T03:29:42,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,534
290,301.4,314.9,320,319.9,49,2022-03-04T03:29:43,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,535
290,301.4,314.9,320.1,319.9,49,2022-03-04T03:29:44,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,536
290,301.4,314.9,320.1,319.9,49,2022-03-04T03:29:45,1495.54248,0.234,3.108,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,537
290,301.4,314.9,320.1,319.9,49,2022-03-04T03:29:46,1495.54248,0.234,3.096,0.9275074,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,538
290,301.4,314.9,320,320,49,2022-03-04T03:29:47,0,0.234,3.096,0,0,95,41,1,1,2287.718513,3886.416507,1,3886.416507,0,3886.416507,1,539
290,301.4,314.9,320,320,49,2022-03-04T03:29:48,0,0.234,3.096,0,0,95,41,1,1,2287.718513,3886.416507,1,3886.416507,0,3886.416507,1,540
290.1,301.4,315,320,319.9,49,2022-03-04T03:29:49,1488.859,0.234,3.096,0.9082551,0,95,41,1,1,2266.769823,3886.843199,1,3886.843199,0,3886.843199,1,541
290.1,301.4,315,320,319.9,49,2022-03-04T03:29:50,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,542
290.1,301.4,314.9,319.9,319.9,49,2022-03-04T03:29:51,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,543
290.1,301.4,314.9,319.9,319.9,49,2022-03-04T03:29:52,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,544
290.1,301.4,314.9,319.9,319.9,49,2022-03-04T03:29:53,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,545
290.1,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:54,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,546
290.1,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:55,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,547
290.1,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:56,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,548
290.1,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:57,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,549
290.1,301.5,314.9,319.9,319.9,49,2022-03-04T03:29:58,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,550
290,301.4,314.9,320,319.9,49,2022-03-04T03:29:59,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,551
290,301.4,314.9,320,319.9,49,2022-03-04T03:30:00,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,552
289.9,301.4,314.9,320,319.9,49,2022-03-04T03:30:01,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,553
289.9,301.5,315,320,319.9,49,2022-03-04T03:30:02,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,554
289.9,301.5,315,320,319.9,49,2022-03-04T03:30:03,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,555
290,301.4,315,320,320,49,2022-03-04T03:30:04,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,556
290,301.4,315,320,320,49,2022-03-04T03:30:05,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,557
290,301.4,315,320,320,49,2022-03-04T03:30:06,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,558
290.1,301.5,314.9,320,319.9,49,2022-03-04T03:30:07,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,559
290.1,301.5,314.9,320,319.9,49,2022-03-04T03:30:08,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,560
290.1,301.4,314.9,320,319.9,49,2022-03-04T03:30:09,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,561
290.1,301.4,315,320,320,49,2022-03-04T03:30:10,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,562
290.1,301.4,315,320,320,49,2022-03-04T03:30:11,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,563
290.1,301.4,314.9,320,320,49,2022-03-04T03:30:12,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,564
290.1,301.4,314.9,320,319.9,49,2022-03-04T03:30:13,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,565
290.1,301.4,314.9,320,319.9,49,2022-03-04T03:30:14,1488.859,0.234,3.096,0.9082551,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,566
290.1,301.4,314.9,319.9,319.9,49,2022-03-04T03:30:15,0,0.234,3.096,0,0,95,41,1,1,2287.718513,3886.416507,1,3886.416507,0,3886.416507,1,567
290.1,301.4,314.9,319.9,319.9,49,2022-03-04T03:30:16,0,0.234,3.096,0,0,95,41,1,1,2287.718513,3886.416507,1,3886.416507,0,3886.416507,1,568
290.2,301.4,314.9,319.9,319.9,49,2022-03-04T03:30:17,0,0.234,3.08,0,1.41334462,95,41,1,1,2288.072178,3886.826,1,3886.826,0,3886.826,1,569
290.2,301.4,315,319.9,320,49,2022-03-04T03:30:18,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,570
290.2,301.4,315,319.9,320,49,2022-03-04T03:30:19,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,571
290.2,301.4,315,319.9,319.9,49,2022-03-04T03:30:20,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,572
290.2,301.4,315,319.9,319.9,49,2022-03-04T03:30:21,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,573
290.2,301.4,315,319.9,319.9,49,2022-03-04T03:30:22,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,574
290.2,301.4,315,319.9,320,49,2022-03-04T03:30:23,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,575
290.1,301.4,315.1,319.9,320,49,2022-03-04T03:30:24,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,576
290.1,301.4,315.1,319.9,319.9,49,2022-03-04T03:30:25,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,577
290.1,301.4,315.1,319.9,319.9,49,2022-03-04T03:30:26,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,578
290.1,301.4,315.1,319.9,319.9,49,2022-03-04T03:30:27,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,579
290.1,301.4,315,319.9,320,49,2022-03-04T03:30:28,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,580
290.1,301.4,315,319.9,320,49,2022-03-04T03:30:29,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,581
290,301.4,315,319.9,320,49,2022-03-04T03:30:30,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,582
290,301.4,314.9,319.9,320,49,2022-03-04T03:30:31,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,583
290,301.4,314.9,319.9,320,49,2022-03-04T03:30:32,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,584
290,301.4,314.9,319.9,320,49,2022-03-04T03:30:33,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,585
290,301.4,314.9,319.9,319.9,49,2022-03-04T03:30:34,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,586
290,301.4,314.9,319.9,319.9,49,2022-03-04T03:30:35,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,587
290,301.5,314.9,319.9,319.9,49,2022-03-04T03:30:36,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,588
290,301.5,314.9,320,320,49,2022-03-04T03:30:37,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,589
290,301.5,314.9,320,320,49,2022-03-04T03:30:38,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,590
290,301.4,314.9,320,320,49,2022-03-04T03:30:39,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,591
290,301.4,314.9,320,320,49,2022-03-04T03:30:40,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,592
290,301.4,314.9,320,320,49,2022-03-04T03:30:41,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,593
290.2,301.4,314.9,320,320,49,2022-03-04T03:30:42,1473.47144,0.234,3.08,0.8867378,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,594
290.2,301.4,314.9,319.9,320,49,2022-03-04T03:30:43,1473.47144,0.234,3.08,0,1.41334462,95,41,1,1,2275.068034,3886.929848,1,3886.929848,0,3886.929848,1,595
290.2,301.4,314.9,319.9,320,49,2022-03-04T03:30:44,0,0.234,3.146,0,1.41334462,95,41,1,1,2288.072178,3886.826,1,3886.826,0,3886.826,1,596
290.1,301.4,314.9,319.9,320,49,2022-03-04T03:30:45,0,0.234,3.146,0,0,95,41,1,1,2287.718513,3886.416507,1,3886.416507,0,3886.416507,1,597
290.1,301.4,315,319.9,319.9,49,2022-03-04T03:30:46,0,0.234,3.146,0.8890028,0,95,41,1,1,2278.18881,3886.739351,1,3886.739351,0,3886.739351,1,598
290.1,301.4,315,319.9,319.9,49,2022-03-04T03:30:47,1482.95264,0.234,3.146,0.8890028,0,95,41,1,1,2266.769823,3886.843199,1,3886.843199,0,3886.843199,1,599
290.2,301.4,315,319.9,319.9,49,2022-03-04T03:30:48,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,600
290.2,301.4,315,319.9,320,49,2022-03-04T03:30:49,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,601
290.2,301.4,315,319.9,320,49,2022-03-04T03:30:50,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,602
290.2,301.4,315,319.9,320,49,2022-03-04T03:30:51,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,603
290.2,301.4,315,320,320,49,2022-03-04T03:30:52,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,604
290.2,301.4,315,320,320,49,2022-03-04T03:30:53,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,605
290.1,301.4,314.9,320,320,49,2022-03-04T03:30:54,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,606
290.1,301.4,314.9,320,319.9,49,2022-03-04T03:30:55,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,607
290.1,301.4,314.9,320,319.9,49,2022-03-04T03:30:56,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,2264.417564,3887.252693,1,3887.252693,0,3887.252693,1,608
290,301.4,314.9,320,319.9,50,2022-03-04T03:30:57,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,1907.998338,3887.252693,1,3887.252693,0,3887.252693,1,609
290,301.4,314.9,320,320,50,2022-03-04T03:30:58,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,1907.998338,3887.252693,1,3887.252693,0,3887.252693,1,610
290,301.4,314.9,320,320,50,2022-03-04T03:30:59,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,1907.998338,3887.252693,1,3887.252693,0,3887.252693,1,611
290,301.4,315,320,320,50,2022-03-04T03:31:00,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,1907.998338,3887.252693,1,3887.252693,0,3887.252693,1,612
290,301.4,315,320,320,50,2022-03-04T03:31:01,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,1907.998338,3887.252693,1,3887.252693,0,3887.252693,1,613
290,301.4,315,320,320,50,2022-03-04T03:31:02,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,1907.998338,3887.252693,1,3887.252693,0,3887.252693,1,614
290,301.4,315,320,320,50,2022-03-04T03:31:03,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,1907.998338,3887.252693,1,3887.252693,0,3887.252693,1,615
290,301.4,315,319.9,320,50,2022-03-04T03:31:04,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,1907.998338,3887.252693,1,3887.252693,0,3887.252693,1,616
290,301.4,315,319.9,320,50,2022-03-04T03:31:05,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,1907.998338,3887.252693,1,3887.252693,0,3887.252693,1,617
290,301.4,315,319.9,320,50,2022-03-04T03:31:06,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,1907.998338,3887.252693,1,3887.252693,0,3887.252693,1,618
290,301.4,315,320,320,50,2022-03-04T03:31:07,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,1907.998338,3887.252693,1,3887.252693,0,3887.252693,1,619
290,301.4,315,320,320,50,2022-03-04T03:31:08,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,1907.998338,3887.252693,1,3887.252693,0,3887.252693,1,620
290,301.4,315,319.9,320,50,2022-03-04T03:31:09,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,1907.998338,3887.252693,1,3887.252693,0,3887.252693,1,621
290,301.4,315,319.9,320,50,2022-03-04T03:31:10,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,1907.998338,3887.252693,1,3887.252693,0,3887.252693,1,622
290,301.4,315,319.9,320,50,2022-03-04T03:31:11,1482.95264,0.234,3.146,0.8890028,1.41334462,95,41,1,1,1907.998338,3887.252693,1,3887.252693,0,3887.252693,1,623
290,301.4,315,320,320,50,2022-03-04T03:31:12,0,0.234,3.146,0,0,95,41,1,1,1909.386863,3886.416507,1,3886.416507,0,3886.416507,1,624
290,301.4,315,320,320,50,2022-03-04T03:31:13,0,0.234,3.146,0,0,95,41,1,1,1909.386863,3886.416507,1,3886.416507,0,3886.416507,1,625
290.1,301.4,315,319.9,319.9,50,2022-03-04T03:31:14,1502.84766,0.234,3.166,1.010179,1.41334462,95,41,1,1,1915.060567,3946.079955,1,3946.079955,0,3946.079955,1,626
290.1,301.4,315,319.9,319.9,50,2022-03-04T03:31:15,1502.84766,0.234,3.166,1.010179,1.41334462,95,41,1,1,1915.060567,3946.079955,1,3946.079955,0,3946.079955,1,627
290.2,301.4,315,319.9,319.9,50,2022-03-04T03:31:16,1502.84766,0.234,3.166,1.010179,1.41334462,95,41,1,1,1915.060567,3946.079955,1,3946.079955,0,3946.079955,1,628
290.2,301.4,315,320,320,50,2022-03-04T03:31:17,1502.84766,0.234,3.166,1.010179,1.41334462,95,41,1,1,1915.060567,3946.079955,1,3946.079955,0,3946.079955,1,629
290.2,301.4,315,320,320,50,2022-03-04T03:31:18,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,1907.998338,3946.079955,1,3946.079955,0,3946.079955,1,630
290.2,301.4,315,320,320,50,2022-03-04T03:31:19,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,1907.998338,3946.079955,1,3946.079955,0,3946.079955,1,631
290.2,301.4,315,320,320,50,2022-03-04T03:31:20,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,1907.998338,3946.079955,1,3946.079955,0,3946.079955,1,632
290.1,301.4,315,320,320,50,2022-03-04T03:31:21,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,1907.998338,3946.079955,1,3946.079955,0,3946.079955,1,633
290.1,301.4,315,320,320.1,50,2022-03-04T03:31:22,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,1907.998338,3946.079955,1,3946.079955,0,3946.079955,1,634
290.1,301.4,315,320,320.1,50,2022-03-04T03:31:23,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,1907.998338,3946.079955,1,3946.079955,0,3946.079955,1,635
290,301.4,314.9,320,320,50,2022-03-04T03:31:25,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,1907.998338,3946.079955,1,3946.079955,0,3946.079955,1,636
289.9,301.4,315,320,320,50,2022-03-04T03:31:26,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,1907.998338,3946.079955,1,3946.079955,0,3946.079955,1,637
289.9,301.4,315,320,320,50,2022-03-04T03:31:27,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,1907.998338,3946.079955,1,3946.079955,0,3946.079955,1,638
289.9,301.4,315,320,320,50,2022-03-04T03:31:28,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,1907.998338,3946.079955,1,3946.079955,0,3946.079955,1,639
289.9,301.4,314.9,320,320,50,2022-03-04T03:31:30,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,1907.998338,3946.079955,1,3946.079955,0,3946.079955,1,640
289.9,301.4,315,320,320,50,2022-03-04T03:31:31,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,1907.998338,3946.079955,1,3946.079955,0,3946.079955,1,641
289.9,301.4,315,320,319.9,50,2022-03-04T03:31:32,1502.84766,0.234,3.166,0.9376998,1.41334462,95,41,1,1,1907.998338,3946.079955,1,3946.079955,0,3946.079955,1,642
